Location,UWI,Reading Time,Average Amps (A) (Raw),Drive Frequency (Hz) (Raw),Intake Pressure (psi) (Raw),Discharge Pressure (psi) (Raw),Intake Temperature (F) (Raw),Motor Temperature (F) (Raw),Vibration (gravit) (Raw)
SKW-18,SKW-18,2025-06-05 00:40:00,58.2,45,9255.99999999947,14350,2555.000000006,2984,59.0000000000314
SKW-18,SKW-18,2025-06-05 00:50:00,58.3,45,9241.00000000045,14365.9999999997,2555.999999996,2984,67.0000000001221
SKW-18,SKW-18,2025-06-05 01:00:00,58.3,45,9161.99999999961,14371.9999999996,2555.000000006,2984,55.0000000004959
SKW-18,SKW-18,2025-06-05 01:10:00,58.2,45,9216.9999999994,14334.9999999995,2555.000000006,2984,59.0000000000314
SKW-18,SKW-18,2025-06-05 01:20:00,58.2,45,9255.00000000021,14355.0000000006,2557.000000004,2985.000000008,56.9999999997538
SKW-18,SKW-18,2025-06-05 01:30:00,58.1,45,9198.99999999971,14377.9999999995,2557.000000004,2984,61.000000000309
SKW-18,SKW-18,2025-06-05 01:40:00,58.1,45,9147.99999999985,14322.9999999997,2555.000000006,2984,55.999999999615
SKW-18,SKW-18,2025-06-05 01:50:00,58.2,45,9225.99999999998,14338.9999999995,2555.999999996,2985.999999998,59.0000000000314
SKW-18,SKW-18,2025-06-05 02:00:00,58.2,45,9225.99999999998,14334.9999999995,2557.000000004,2982.999999992,62.0000000004478
SKW-18,SKW-18,2025-06-05 02:10:00,58.4,45,9182.00000000072,14350,2557.000000004,2984,64.9999999998445
SKW-18,SKW-18,2025-06-05 02:20:00,58.4,45,9147.99999999985,14236.9999999997,2555.999999996,2985.000000008,55.0000000004959
SKW-18,SKW-18,2025-06-05 02:30:00,58.2,45,9208.00000000028,14287.9999999996,2555.999999996,2987.000000006,59.0000000000314
SKW-18,SKW-18,2025-06-05 02:40:00,58.2,45,9194.99999999978,14301.0000000001,2557.000000004,2984,57.9999999998926
SKW-18,SKW-18,2025-06-05 02:50:00,58.2,45,9171.99999999944,14318.9999999998,2557.000000004,2985.000000008,54.0000000003571
SKW-18,SKW-18,2025-06-05 03:00:00,58.2,45,9155.00000000046,14215.0000000001,2555.999999996,2987.000000006,60.0000000001702
SKW-18,SKW-18,2025-06-05 03:10:00,58.3,45,9204.00000000035,14308.0000000007,2555.999999996,2985.999999998,56.9999999997538
SKW-18,SKW-18,2025-06-05 03:20:00,58.2,45,9194.00000000052,14307,2557.000000004,2984,53.0000000002183
SKW-18,SKW-18,2025-06-05 03:30:00,58.3,45,9147.00000000059,14344.9999999993,2555.999999996,2985.000000008,62.0000000004478
SKW-18,SKW-18,2025-06-05 03:40:00,58.3,45,9139.99999999999,14262.9999999993,2555.999999996,2987.000000006,54.0000000003571
SKW-18,SKW-18,2025-06-05 03:50:00,58.2,45,9237.99999999977,14309,2557.000000004,2987.000000006,60.0000000001702
SKW-18,SKW-18,2025-06-05 04:00:00,58.2,45,9216.9999999994,14291.9999999995,2557.999999994,2984,61.000000000309
SKW-18,SKW-18,2025-06-05 04:10:00,58.1,45,9110.00000000049,14330.0000000003,2557.000000004,2985.000000008,54.0000000003571
SKW-18,SKW-18,2025-06-05 04:20:00,58.1,45,9145.00000000063,14254.9999999994,2557.000000004,2987.000000006,60.0000000001702
SKW-18,SKW-18,2025-06-05 04:30:00,58.2,45,9214.00000000018,14330.0000000003,2557.999999994,2985.999999998,54.0000000003571
SKW-18,SKW-18,2025-06-05 04:40:00,58.3,45,9163.99999999958,14310.0000000007,2559.000000002,2985.000000008,56.9999999997538
SKW-18,SKW-18,2025-06-05 04:50:00,58.2,45,9108.99999999979,14314.0000000006,2557.999999994,2985.000000008,62.9999999995669
SKW-18,SKW-18,2025-06-05 05:00:00,58.3,45,9147.99999999985,14203.9999999996,2557.000000004,2987.000000006,61.000000000309
SKW-18,SKW-18,2025-06-05 05:10:00,58.2,45,9175.99999999938,14258.0000000001,2557.999999994,2985.999999998,53.0000000002183
SKW-18,SKW-18,2025-06-05 05:20:00,58.2,45,9130.99999999941,14316.0000000006,2557.999999994,2985.999999998,56.9999999997538
SKW-18,SKW-18,2025-06-05 05:30:00,58.2,45,9112.99999999972,14281.9999999997,2557.000000004,2985.999999998,54.0000000003571
SKW-18,SKW-18,2025-06-05 05:40:00,58.2,45,9149.99999999982,14262,2557.000000004,2987.000000006,55.999999999615
SKW-18,SKW-18,2025-06-05 05:50:00,58.2,45,9165.99999999955,14264,2557.000000004,2987.000000006,56.9999999997538
SKW-18,SKW-18,2025-06-05 06:00:00,58.3,45,9147.99999999985,14299.0000000001,2557.999999994,2987.000000006,61.000000000309
SKW-18,SKW-18,2025-06-05 06:10:00,58.3,45,9116.00000000039,14299.0000000001,2557.000000004,2987.000000006,60.0000000001702
SKW-18,SKW-18,2025-06-05 06:20:00,58.2,45,9153.00000000049,14287.9999999996,2557.000000004,2987.999999996,59.0000000000314
SKW-18,SKW-18,2025-06-05 06:30:00,58.1,45,9159.99999999965,14334.0000000003,2557.000000004,2985.999999998,60.0000000001702
SKW-18,SKW-18,2025-06-05 06:40:00,58.1,45,9177.99999999934,14310.9999999999,2557.999999994,2987.000000006,59.0000000000314
SKW-18,SKW-18,2025-06-05 06:50:00,58.2,45,9143.00000000066,14359.9999999998,2557.999999994,2985.000000008,55.999999999615
SKW-18,SKW-18,2025-06-05 07:00:00,58.1,45,9167.00000000025,14381.0000000002,2559.000000002,2985.999999998,52.0000000000795
SKW-18,SKW-18,2025-06-05 07:10:00,58.2,45,9177.00000000008,14283.0000000004,2559.999999992,2987.000000006,57.9999999998926
SKW-18,SKW-18,2025-06-05 07:20:00,58.2,45,9108.99999999979,14340.0000000002,2559.000000002,2985.000000008,56.9999999997538
SKW-18,SKW-18,2025-06-05 07:30:00,58.3,45,9116.00000000039,14334.0000000003,2559.000000002,2987.000000006,55.0000000004959
SKW-18,SKW-18,2025-06-05 07:40:00,58.2,45,9122.00000000029,14393,2557.999999994,2987.000000006,56.9999999997538
SKW-18,SKW-18,2025-06-05 07:50:00,58.2,45,9128.99999999945,14363.9999999998,2557.999999994,2987.000000006,57.9999999998926
SKW-18,SKW-18,2025-06-05 08:00:00,58.2,45,9112.00000000046,14293.9999999995,2557.999999994,2985.999999998,55.999999999615
SKW-18,SKW-18,2025-06-05 08:10:00,58.3,45,9130.99999999941,14348,2559.000000002,2989.000000004,56.9999999997538
SKW-18,SKW-18,2025-06-05 08:20:00,58.3,45,9132.99999999938,14322.9999999997,2557.999999994,2987.999999996,62.9999999995669
SKW-18,SKW-18,2025-06-05 08:30:00,58.2,45,9143.00000000066,14346.9999999993,2559.000000002,2989.000000004,55.0000000004959
SKW-18,SKW-18,2025-06-05 08:40:00,58.3,45,9114.00000000043,14330.9999999996,2557.999999994,2987.000000006,59.0000000000314
SKW-18,SKW-18,2025-06-05 08:50:00,58.1,45,9147.00000000059,14365.9999999997,2559.000000002,2987.999999996,53.0000000002183
SKW-18,SKW-18,2025-06-05 09:00:00,58.2,45,9141.99999999995,14357.9999999999,2559.000000002,2987.000000006,52.0000000000795
SKW-18,SKW-18,2025-06-05 09:10:00,58.1,45,9130.99999999941,14367.0000000004,2559.000000002,2987.999999996,57.9999999998926
SKW-18,SKW-18,2025-06-05 09:20:00,58.2,45,9151.99999999978,14318.9999999998,2559.000000002,2987.000000006,52.0000000000795
SKW-18,SKW-18,2025-06-05 09:30:00,58.2,45,9132.00000000012,14359.0000000006,2559.999999992,2987.000000006,57.9999999998926
SKW-18,SKW-18,2025-06-05 09:40:00,58.1,45,9120.00000000033,14326.0000000004,2559.999999992,2987.000000006,63.9999999997057
SKW-18,SKW-18,2025-06-05 09:50:00,58.2,45,9098.99999999996,14260.9999999993,2559.000000002,2985.999999998,53.0000000002183
SKW-18,SKW-18,2025-06-05 10:00:00,58.3,45,9120.00000000033,14312.9999999999,2559.999999992,2989.000000004,55.999999999615
SKW-18,SKW-18,2025-06-05 10:10:00,58.2,45,9098.99999999996,14330.0000000003,2559.999999992,2987.999999996,53.0000000002183
SKW-18,SKW-18,2025-06-05 10:20:00,58.2,45,9093.99999999932,14314.9999999999,2559.000000002,2987.999999996,55.0000000004959
SKW-18,SKW-18,2025-06-05 10:30:00,58.1,45,9102.99999999989,14271.9999999999,2559.999999992,2989.000000004,55.0000000004959
SKW-18,SKW-18,2025-06-05 10:40:00,58.2,45,9114.00000000043,14326.9999999997,2559.999999992,2989.000000004,56.9999999997538
SKW-18,SKW-18,2025-06-05 10:50:00,58.2,45,9095.00000000003,14297.0000000002,2559.999999992,2987.999999996,56.9999999997538
SKW-18,SKW-18,2025-06-05 11:00:00,58.3,45,9106.00000000056,14310.9999999999,2559.999999992,2989.999999994,62.0000000004478
SKW-18,SKW-18,2025-06-05 11:10:00,58.3,45,9106.99999999982,14260.0000000001,2559.999999992,2987.999999996,55.999999999615
SKW-18,SKW-18,2025-06-05 11:20:00,58.3,45,9126.99999999948,14309,2559.999999992,2989.000000004,60.0000000001702
SKW-18,SKW-18,2025-06-05 11:30:00,58.2,45,9087.99999999942,14267.9999999999,2559.999999992,2987.999999996,62.0000000004478
SKW-18,SKW-18,2025-06-05 11:40:00,58.1,45,9120.00000000033,14303.9999999993,2559.999999992,2987.999999996,62.9999999995669
SKW-18,SKW-18,2025-06-05 11:50:00,58.3,45,9098.0000000007,14258.9999999994,2559.999999992,2987.999999996,59.0000000000314
SKW-18,SKW-18,2025-06-05 12:00:00,58.2,45,9118.99999999962,14334.9999999995,2559.999999992,2987.000000006,54.0000000003571
SKW-18,SKW-18,2025-06-05 12:10:00,58.3,45,9118.99999999962,14267.0000000007,2561,2987.999999996,49.9999999998019
SKW-18,SKW-18,2025-06-05 12:20:00,58.1,45,9106.00000000056,14330.0000000003,2561,2987.999999996,59.0000000000314
SKW-18,SKW-18,2025-06-05 12:30:00,58.2,45,9093.99999999932,14273.0000000006,2561,2989.000000004,56.9999999997538
SKW-18,SKW-18,2025-06-05 12:40:00,58.3,45,9098.99999999996,14314.0000000006,2561,2987.999999996,60.0000000001702
SKW-18,SKW-18,2025-06-05 12:50:00,58.2,45,9104.0000000006,14287.0000000003,2561,2987.999999996,59.0000000000314
SKW-18,SKW-18,2025-06-05 13:00:00,58.2,45,9077.99999999959,14301.9999999994,2561,2987.999999996,60.0000000001702
SKW-18,SKW-18,2025-06-05 13:10:00,58.2,45,9085.99999999945,14295.0000000002,2561,2989.999999994,55.999999999615
SKW-18,SKW-18,2025-06-05 13:17:52,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 13:20:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-05 13:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 13:40:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-05 13:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 14:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 14:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 14:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 14:30:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-05 14:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 14:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 15:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 15:10:00,58,45,,,,,
SKW-18,SKW-18,2025-06-05 15:20:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-05 15:30:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-05 15:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 15:50:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-05 16:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 16:10:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-05 16:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 16:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 16:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 16:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 17:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 17:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 17:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 17:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 17:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 17:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 18:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 18:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 18:20:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-05 18:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 18:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 18:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 19:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 19:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 19:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 19:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 19:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 19:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 20:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 20:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 20:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 20:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 20:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 20:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 21:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 21:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 21:20:00,58.4,45,,,,,
SKW-18,SKW-18,2025-06-05 21:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 21:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 21:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 22:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 22:10:00,58.4,45,,,,,
SKW-18,SKW-18,2025-06-05 22:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 22:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 22:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 22:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 23:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 23:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-05 23:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 23:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 23:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-05 23:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 00:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 00:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 00:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 00:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 00:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 00:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 01:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 01:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 01:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 01:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 01:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 01:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 02:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 02:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 02:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 02:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 02:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 02:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 03:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 03:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 03:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 03:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 03:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 03:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 04:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 04:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 04:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 04:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 04:40:00,58.4,45,,,,,
SKW-18,SKW-18,2025-06-06 04:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 05:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 05:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 05:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 05:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 05:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 05:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 06:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 06:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 06:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 06:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 06:40:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 06:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 07:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 07:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 07:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 07:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 07:40:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 07:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 08:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 08:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 08:20:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 08:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 08:40:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 08:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 09:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 09:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 09:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 09:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 09:40:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 09:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 10:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 10:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 10:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 10:30:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 10:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 10:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 11:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 11:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 11:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 11:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 11:40:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 11:50:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 12:00:00,57.9,45,,,,,
SKW-18,SKW-18,2025-06-06 12:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 12:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 12:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 12:40:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 12:50:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 13:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 13:10:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 13:20:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 13:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 13:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 13:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 14:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 14:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 14:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 14:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 14:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 14:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 15:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 15:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 15:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 15:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 15:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 15:50:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 16:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 16:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 16:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 16:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 16:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 16:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 17:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 17:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 17:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 17:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 17:40:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 17:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 18:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 18:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 18:20:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 18:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 18:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 18:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 19:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 19:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 19:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 19:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 19:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 19:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 20:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 20:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 20:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 20:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 20:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 20:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 21:00:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 21:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 21:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 21:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 21:40:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 21:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 22:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 22:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 22:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 22:30:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 22:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 22:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 23:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-06 23:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 23:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 23:30:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-06 23:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-06 23:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 00:00:00,58.4,45,,,,,
SKW-18,SKW-18,2025-06-07 00:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 00:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 00:30:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 00:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 00:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 01:00:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 01:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 01:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 01:30:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-07 01:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 01:50:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 02:00:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-07 02:10:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 02:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 02:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 02:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 02:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 03:00:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-07 03:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 03:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 03:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 03:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 03:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 04:00:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 04:10:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 04:20:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 04:30:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 04:40:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 04:50:00,58.3,45,,,,,
SKW-18,SKW-18,2025-06-07 05:00:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-07 05:10:00,58.1,45,,,,,
SKW-18,SKW-18,2025-06-07 05:20:00,58.2,45,,,,,
SKW-18,SKW-18,2025-06-07 05:30:00,58.2,45,,,,,
