Location,UWI,Reading Time,Average Amps (A) (Raw),Drive Frequency (Hz) (Raw),Intake Pressure (psi) (Raw),Discharge Pressure (psi) (Raw),Intake Temperature (F) (Raw),Motor Temperature (F) (Raw),Vibration (gravit) (Raw),Virtual Rate (BFPD) (Raw)
SKW-15,SKW-15,2025-07-31 00:06:00,25.6,51.0,717.700000000649,2417.79999999941,217.799999996,277.399999994,0.00713801347,2380.0877726411745
SKW-15,SKW-15,2025-07-31 00:07:00,27.1,51.0,717.400000000436,2417.30000000051,217.799999996,277.7,0.00713801347,2380.1107252400147
SKW-15,SKW-15,2025-07-31 00:08:00,28.1,51.0,716.299999999657,2418.39999999983,217.799999996,277.199999996,0.00611829726,1705.602788359594
SKW-15,SKW-15,2025-07-31 00:09:00,28.9,51.0,714.800000000045,2416.39999999987,217.799999996,276.699999992,0.00713801347,970.6831018831105
SKW-15,SKW-15,2025-07-31 00:10:00,28.8,51.0,713.200000000362,2416.90000000022,217.799999996,278.000000006,0.00611829726,976.4974419249123
SKW-15,SKW-15,2025-07-31 00:11:00,28.8,51.0,711.500000000609,2417.40000000058,217.700000006,279.100000004,0.00509858105,974.8995027006237
SKW-15,SKW-15,2025-07-31 00:12:00,28.8,51.0,711.799999999371,2418.70000000005,217.700000006,279.399999992,0.00611829726,974.4276975268815
SKW-15,SKW-15,2025-07-31 00:13:00,28.2,51.0,713.300000000433,2419.10000000033,217.599999998,279.899999996,0.00713801347,1020.8569742764219
SKW-15,SKW-15,2025-07-31 00:14:00,25.1,51.0,714.900000000116,2419.2000000004,217.599999998,281.3,0.00815772968,2380.0800680356915
SKW-15,SKW-15,2025-07-31 00:15:00,25.0,51.0,715.799999999303,2419.10000000033,217.599999998,280.700000006,0.00611829726,2380.0776950530026
SKW-15,SKW-15,2025-07-31 00:16:00,28.2,51.0,716.800000000011,2417.50000000065,217.700000006,278.999999996,0.00815772968,1022.2541080779474
SKW-15,SKW-15,2025-07-31 00:17:00,28.7,51.0,715.500000000541,2413.59999999934,217.700000006,279.300000002,0.00713801347,982.2099703120344
SKW-15,SKW-15,2025-07-31 00:18:00,28.9,51.0,712.199999999654,2414.49999999997,217.599999998,279.699999998,0.00713801347,966.2695088304446
SKW-15,SKW-15,2025-07-31 00:19:00,28.8,51.0,710.700000000042,2417.20000000044,217.500000008,279.5,0.00611829726,974.3395548758216
SKW-15,SKW-15,2025-07-31 00:20:00,28.8,51.0,711.000000000255,2418.80000000012,217.500000008,280.299999992,0.00509858105,973.1209673893711
SKW-15,SKW-15,2025-07-31 00:21:00,28.6,51.0,712.599999999938,2422.39999999977,217.500000008,279.899999996,0.00815772968,989.1902657223958
SKW-15,SKW-15,2025-07-31 00:22:00,28.1,51.0,714.299999999691,2426.3999999997,217.4,280.4,0.00713801347,1028.1126545627415
SKW-15,SKW-15,2025-07-31 00:23:00,26.6,51.0,715.500000000541,2430.89999999998,217.500000008,281.199999992,0.00713801347,2380.1052275686425
SKW-15,SKW-15,2025-07-31 00:24:00,27.9,51.0,715.899999999374,2432.59999999974,217.500000008,281.600000006,0.00611829726,2380.1211199251056
SKW-15,SKW-15,2025-07-31 00:25:00,26.9,51.0,716.199999999586,2433.70000000052,217.500000008,280.4,0.00611829726,2380.109027237262
SKW-15,SKW-15,2025-07-31 00:26:00,24.7,51.0,715.200000000329,2436.89999999988,217.500000008,280.999999994,0.00611829726,2380.071436195559
SKW-15,SKW-15,2025-07-31 00:27:00,22.9,51.0,715.999999999445,2437.60000000038,217.599999998,278.999999996,0.00713801347,2380.014486664809
SKW-15,SKW-15,2025-07-31 00:28:00,28.6,51.0,716.099999999516,2433.90000000066,217.700000006,277.500000002,0.00611829726,992.7938326463795
SKW-15,SKW-15,2025-07-31 00:29:00,29.0,51.0,715.300000000399,2431.80000000062,217.700000006,277.100000006,0.00611829726,962.3900556957567
SKW-15,SKW-15,2025-07-31 00:30:00,28.8,51.0,713.500000000575,2430.19999999949,217.700000006,278.499999992,0.00611829726,975.7379357138217
SKW-15,SKW-15,2025-07-31 00:31:00,28.8,51.0,711.999999999513,2429.50000000044,217.599999998,278.999999996,0.00611829726,975.0412404679249
SKW-15,SKW-15,2025-07-31 00:32:00,28.4,51.0,712.499999999867,2429.40000000037,217.599999998,280.200000002,0.00713801347,1004.4562262700695
SKW-15,SKW-15,2025-07-31 00:33:00,25.1,51.0,713.899999999408,2429.10000000016,217.599999998,279.699999998,0.00815772968,2380.0795582694964
SKW-15,SKW-15,2025-07-31 00:34:00,23.9,51.0,714.699999999974,2428.79999999995,217.599999998,280.000000004,0.00815772968,2380.050372761219
SKW-15,SKW-15,2025-07-31 00:35:00,28.3,51.0,716.099999999516,2426.49999999977,217.599999998,279.100000004,0.00713801347,1014.0824378866324
SKW-15,SKW-15,2025-07-31 00:36:00,28.9,51.0,715.40000000047,2421.60000000065,217.700000006,277.599999992,0.00713801347,969.3084998086512
SKW-15,SKW-15,2025-07-31 00:37:00,28.7,51.0,712.399999999796,2421.30000000044,217.599999998,278.299999994,0.00611829726,983.8502875009616
SKW-15,SKW-15,2025-07-31 00:38:00,28.8,51.0,710.900000000184,2423.20000000033,217.500000008,278.900000006,0.00713801347,975.2381701716131
SKW-15,SKW-15,2025-07-31 00:39:00,28.4,51.0,711.400000000538,2424.29999999966,217.500000008,280.000000004,0.00611829726,1004.7950181458837
SKW-15,SKW-15,2025-07-31 00:40:00,26.8,51.0,713.000000000221,2426.29999999963,217.500000008,279.899999996,0.00815772968,2380.1078150409267
SKW-15,SKW-15,2025-07-31 00:41:00,25.2,51.0,714.900000000116,2427.99999999938,217.500000008,280.599999998,0.00713801347,2380.081856586856
SKW-15,SKW-15,2025-07-31 00:42:00,27.1,51.0,716.199999999586,2428.59999999981,217.599999998,279.399999992,0.00611829726,2380.1113173915974
SKW-15,SKW-15,2025-07-31 00:43:00,28.7,51.0,716.299999999657,2427.60000000055,217.599999998,278.499999992,0.00713801347,983.4238589496662
SKW-15,SKW-15,2025-07-31 00:44:00,28.8,51.0,714.900000000116,2424.90000000009,217.599999998,279.600000008,0.00611829726,974.027553863794
SKW-15,SKW-15,2025-07-31 00:45:00,28.7,51.0,711.899999999442,2423.79999999931,217.500000008,279.300000002,0.00713801347,982.3410713911462
SKW-15,SKW-15,2025-07-31 00:46:00,28.6,51.0,711.200000000397,2423.50000000055,217.500000008,279.300000002,0.00713801347,990.1534880383095
SKW-15,SKW-15,2025-07-31 00:47:00,26.6,51.0,712.90000000015,2423.60000000062,217.500000008,280.599999998,0.00815772968,2380.1052794912075
SKW-15,SKW-15,2025-07-31 00:48:00,24.8,51.0,713.600000000646,2423.70000000069,217.500000008,280.200000002,0.00611829726,2380.0735448942423
SKW-15,SKW-15,2025-07-31 00:49:00,25.5,51.0,715.500000000541,2423.10000000026,217.599999998,279.300000002,0.00917744589,2380.0869308106376
SKW-15,SKW-15,2025-07-31 00:50:00,28.2,51.0,716.399999999728,2421.79999999934,217.599999998,278.499999992,0.00509858105,1023.0538311054565
SKW-15,SKW-15,2025-07-31 00:51:00,27.9,51.0,715.500000000541,2420.70000000001,217.700000006,278.299999994,0.00611829726,2380.1204049295616
SKW-15,SKW-15,2025-07-31 00:52:00,24.6,51.0,714.900000000116,2422.19999999962,217.599999998,279.100000004,0.00611829726,2380.068254699374
SKW-15,SKW-15,2025-07-31 00:53:00,25.2,51.0,715.000000000187,2422.69999999998,217.700000006,277.800000008,0.00713801347,2380.0806560368997
SKW-15,SKW-15,2025-07-31 00:54:00,27.1,51.0,715.600000000612,2421.40000000051,217.700000006,276.699999992,0.00611829726,2380.1106624364807
SKW-15,SKW-15,2025-07-31 00:55:00,28.8,51.0,714.599999999904,2419.30000000047,217.799999996,277.300000004,0.00713801347,977.5128698497017
SKW-15,SKW-15,2025-07-31 00:56:00,28.8,51.0,712.299999999725,2419.99999999952,217.700000006,277.500000002,0.00713801347,977.2962654531827
SKW-15,SKW-15,2025-07-31 00:57:00,29.1,51.0,711.200000000397,2419.89999999945,217.700000006,277.500000002,0.00713801347,954.3368551254734
SKW-15,SKW-15,2025-07-31 00:58:00,28.9,51.0,710.900000000184,2421.60000000065,217.599999998,278.799999998,0.00611829726,967.6855550776119
SKW-15,SKW-15,2025-07-31 00:59:00,28.1,51.0,712.099999999583,2423.40000000047,217.500000008,279.800000006,0.00611829726,1029.0701646642722
SKW-15,SKW-15,2025-07-31 01:00:00,24.8,51.0,713.899999999408,2425.50000000051,217.500000008,280.099999994,0.00611829726,2380.0734594664896
SKW-15,SKW-15,2025-07-31 01:01:00,25.6,51.0,715.500000000541,2427.00000000012,217.599999998,279.300000002,0.00611829726,2380.088801085262
SKW-15,SKW-15,2025-07-31 01:02:00,28.2,51.0,716.099999999516,2427.30000000034,217.599999998,278.700000008,0.00611829726,1022.737783688106
SKW-15,SKW-15,2025-07-31 01:03:00,28.5,51.0,715.300000000399,2427.60000000055,217.599999998,278.200000004,0.00611829726,999.6125739073713
SKW-15,SKW-15,2025-07-31 01:04:00,28.9,51.0,713.999999999479,2426.90000000005,217.599999998,278.700000008,0.00713801347,967.7099894040617
SKW-15,SKW-15,2025-07-31 01:05:00,28.8,51.0,711.200000000397,2428.79999999995,217.599999998,279.399999992,0.00713801347,974.4557586027923
SKW-15,SKW-15,2025-07-31 01:06:00,28.8,51.0,710.900000000184,2431.50000000041,217.500000008,279.899999996,0.00917744589,973.7088246457569
SKW-15,SKW-15,2025-07-31 01:07:00,28.6,51.0,711.300000000467,2433.00000000002,217.500000008,279.800000006,0.00713801347,989.3821143190931
SKW-15,SKW-15,2025-07-31 01:08:00,27.3,51.0,712.90000000015,2436.09999999932,217.500000008,281.199999992,0.00611829726,2380.114493708309
SKW-15,SKW-15,2025-07-31 01:09:00,25.1,51.0,714.399999999762,2439.09999999999,217.500000008,281.100000002,0.00815772968,2380.080099275962
SKW-15,SKW-15,2025-07-31 01:10:00,25.9,51.0,715.600000000612,2440.79999999974,217.500000008,280.700000006,0.00815772968,2380.0944277124017
SKW-15,SKW-15,2025-07-31 01:11:00,28.2,51.0,715.999999999445,2440.69999999967,217.500000008,280.4,0.00509858105,1020.0524341809762
SKW-15,SKW-15,2025-07-31 01:12:00,26.0,51.0,714.900000000116,2440.19999999932,217.599999998,279.300000002,0.00611829726,2380.095680438047
SKW-15,SKW-15,2025-07-31 01:13:00,27.4,51.0,714.299999999691,2440.19999999932,217.599999998,279.699999998,0.00713801347,2380.1151856344586
SKW-15,SKW-15,2025-07-31 01:14:00,25.5,51.0,713.999999999479,2440.99999999989,217.599999998,278.499999992,0.00815772968,2380.0868351117633
SKW-15,SKW-15,2025-07-31 01:15:00,24.8,51.0,714.499999999833,2440.89999999982,217.700000006,278.099999996,0.00815772968,2380.072353624088
SKW-15,SKW-15,2025-07-31 01:16:00,26.2,51.0,715.700000000683,2438.99999999992,217.700000006,277.300000004,0.00713801347,2380.098101926427
SKW-15,SKW-15,2025-07-31 01:17:00,29.0,51.0,714.900000000116,2432.89999999995,217.799999996,276.999999998,0.00611829726,962.5424431876335
SKW-15,SKW-15,2025-07-31 01:18:00,28.9,51.0,713.700000000717,2431.50000000041,217.700000006,276.999999998,0.00611829726,970.2884085492564
SKW-15,SKW-15,2025-07-31 01:19:00,28.9,51.0,710.199999999688,2429.99999999935,217.599999998,279.100000004,0.00611829726,967.2600368013736
SKW-15,SKW-15,2025-07-31 01:20:00,28.7,51.0,709.600000000714,2429.90000000073,217.500000008,279.600000008,0.00713801347,981.9525651591954
SKW-15,SKW-15,2025-07-31 01:21:00,28.5,51.0,710.499999999901,2430.09999999942,217.500000008,279.699999998,0.00713801347,997.3903715581673
SKW-15,SKW-15,2025-07-31 01:22:00,27.1,51.0,712.800000000079,2430.59999999977,217.4,279.800000006,0.00611829726,2380.1117460482974
SKW-15,SKW-15,2025-07-31 01:23:00,24.5,51.0,714.19999999962,2431.40000000034,217.500000008,280.200000002,0.00611829726,2380.0665500356963
SKW-15,SKW-15,2025-07-31 01:24:00,25.4,51.0,715.700000000683,2431.60000000048,217.500000008,279.800000006,0.00611829726,2380.0853286342267
SKW-15,SKW-15,2025-07-31 01:25:00,24.8,51.0,716.399999999728,2431.90000000069,217.599999998,278.299999994,0.00509858105,2380.0722903313062
SKW-15,SKW-15,2025-07-31 01:26:00,25.4,51.0,716.59999999987,2432.19999999946,217.700000006,277.899999998,0.00917744589,2380.0843677440694
SKW-15,SKW-15,2025-07-31 01:27:00,28.5,51.0,715.799999999303,2430.69999999984,217.700000006,275.9,0.00713801347,1003.1738211989763
SKW-15,SKW-15,2025-07-31 01:28:00,28.8,51.0,714.09999999955,2429.00000000009,217.799999996,276.699999992,0.00713801347,978.4454011797204
SKW-15,SKW-15,2025-07-31 01:29:00,28.7,51.0,711.999999999513,2430.19999999949,217.700000006,278.400000002,0.00611829726,983.6982717138577
SKW-15,SKW-15,2025-07-31 01:30:00,28.7,51.0,711.300000000467,2432.19999999946,217.700000006,278.6,0.00611829726,983.4127942237158
SKW-15,SKW-15,2025-07-31 01:31:00,28.2,51.0,711.899999999442,2433.4000000003,217.700000006,279.399999992,0.00917744589,1021.6515107714374
SKW-15,SKW-15,2025-07-31 01:32:00,25.8,51.0,713.200000000362,2436.09999999932,217.700000006,279.899999996,0.00815772968,2380.092670601288
SKW-15,SKW-15,2025-07-31 01:33:00,24.6,51.0,714.599999999904,2438.59999999964,217.700000006,280.099999994,0.00611829726,2380.0687076998165
SKW-15,SKW-15,2025-07-31 01:34:00,25.8,51.0,715.899999999374,2440.19999999932,217.700000006,278.900000006,0.00509858105,2380.092095112746
SKW-15,SKW-15,2025-07-31 01:35:00,28.5,51.0,716.199999999586,2440.5999999996,217.700000006,277.399999994,0.00815772968,1000.8260511542949
SKW-15,SKW-15,2025-07-31 01:36:00,28.8,51.0,714.800000000045,2438.99999999992,217.799999996,278.999999996,0.00509858105,974.9246749082125
SKW-15,SKW-15,2025-07-31 01:37:00,28.6,51.0,711.400000000538,2442.19999999929,217.700000006,278.799999998,0.00611829726,990.9034925332879
SKW-15,SKW-15,2025-07-31 01:38:00,28.7,51.0,711.000000000255,2444.79999999968,217.700000006,279.800000006,0.00713801347,981.5822588316852
SKW-15,SKW-15,2025-07-31 01:39:00,28.6,51.0,711.6999999993,2445.90000000046,217.599999998,279.699999998,0.00611829726,989.5201633082885
SKW-15,SKW-15,2025-07-31 01:40:00,27.7,51.0,712.099999999583,2446.39999999936,217.599999998,280.599999998,0.00713801347,2380.118969989963
SKW-15,SKW-15,2025-07-31 01:41:00,25.0,51.0,713.600000000646,2446.39999999936,217.599999998,280.999999994,0.00713801347,2380.078088199198
SKW-15,SKW-15,2025-07-31 01:42:00,25.2,51.0,714.599999999904,2444.89999999975,217.599999998,280.4,0.00611829726,2380.0817909585703
SKW-15,SKW-15,2025-07-31 01:43:00,28.6,51.0,715.700000000683,2441.09999999996,217.700000006,279.399999992,0.00815772968,989.8610642117579
SKW-15,SKW-15,2025-07-31 01:44:00,28.8,51.0,713.999999999479,2436.89999999988,217.700000006,278.299999994,0.00611829726,976.0255061741424
SKW-15,SKW-15,2025-07-31 01:45:00,28.0,51.0,712.90000000015,2436.99999999995,217.599999998,278.799999998,0.00611829726,2380.1217698793603
SKW-15,SKW-15,2025-07-31 01:46:00,25.4,51.0,711.999999999513,2437.2000000001,217.599999998,280.299999992,0.00611829726,2380.0859107634233
SKW-15,SKW-15,2025-07-31 01:47:00,25.5,51.0,713.300000000433,2437.10000000002,217.599999998,279.5,0.00611829726,2380.0873150456896
SKW-15,SKW-15,2025-07-31 01:48:00,25.3,51.0,715.000000000187,2436.29999999946,217.700000006,278.099999996,0.00815772968,2380.082730836177
SKW-15,SKW-15,2025-07-31 01:49:00,27.4,51.0,715.600000000612,2434.49999999963,217.799999996,276.8,0.00509858105,2380.114378314997
SKW-15,SKW-15,2025-07-31 01:50:00,28.9,51.0,715.000000000187,2431.70000000055,217.799999996,276.699999992,0.00611829726,970.6815440860111
SKW-15,SKW-15,2025-07-31 01:51:00,28.8,51.0,712.700000000008,2430.19999999949,217.799999996,277.599999992,0.00713801347,977.1184933038006
SKW-15,SKW-15,2025-07-31 01:52:00,28.8,51.0,709.600000000714,2430.59999999977,217.599999998,279.300000002,0.00611829726,974.6687710769684
SKW-15,SKW-15,2025-07-31 01:53:00,28.8,51.0,709.899999999476,2432.89999999995,217.500000008,279.399999992,0.00713801347,974.513691869687
SKW-15,SKW-15,2025-07-31 01:54:00,28.3,51.0,710.700000000042,2434.09999999935,217.500000008,279.399999992,0.00611829726,1013.6783329060677
SKW-15,SKW-15,2025-07-31 01:55:00,26.6,51.0,712.700000000008,2436.4999999996,217.500000008,280.500000008,0.00611829726,2380.105297832984
SKW-15,SKW-15,2025-07-31 01:56:00,25.0,51.0,714.299999999691,2438.49999999957,217.500000008,280.200000002,0.00713801347,2380.0777158233677
SKW-15,SKW-15,2025-07-31 01:57:00,24.6,51.0,715.500000000541,2439.09999999999,217.599999998,279.800000006,0.00713801347,2380.0684653445715
SKW-15,SKW-15,2025-07-31 01:58:00,25.7,51.0,716.299999999657,2438.79999999978,217.700000006,278.799999998,0.00815772968,2380.0902331979355
SKW-15,SKW-15,2025-07-31 01:59:00,28.0,51.0,715.999999999445,2437.80000000052,217.700000006,277.899999998,0.00815772968,2380.1213309380914
SKW-15,SKW-15,2025-07-31 02:00:00,28.7,51.0,714.19999999962,2434.69999999978,217.799999996,277.500000002,0.00713801347,984.9991621476796
SKW-15,SKW-15,2025-07-31 02:01:00,28.8,51.0,712.199999999654,2434.89999999992,217.700000006,277.899999998,0.00611829726,976.695620294782
SKW-15,SKW-15,2025-07-31 02:02:00,28.6,51.0,710.900000000184,2436.59999999967,217.700000006,278.700000008,0.00509858105,991.0739538651549
SKW-15,SKW-15,2025-07-31 02:03:00,28.3,51.0,711.200000000397,2437.30000000017,217.700000006,279.100000004,0.0101971621,1014.1278471999067
SKW-15,SKW-15,2025-07-31 02:04:00,25.3,51.0,713.500000000575,2438.49999999957,217.700000006,280.599999998,0.00713801347,2380.0838866593017
SKW-15,SKW-15,2025-07-31 02:05:00,24.7,51.0,713.999999999479,2438.59999999964,217.700000006,280.299999992,0.00815772968,2380.071146910908
SKW-15,SKW-15,2025-07-31 02:06:00,24.9,51.0,715.300000000399,2437.90000000059,217.700000006,279.5,0.00611829726,2380.0750894662715
SKW-15,SKW-15,2025-07-31 02:07:00,25.4,51.0,716.099999999516,2436.89999999988,217.799999996,278.299999994,0.00611829726,2380.0845917461493
SKW-15,SKW-15,2025-07-31 02:08:00,28.3,51.0,715.999999999445,2435.60000000041,217.799999996,277.199999996,0.00815772968,1017.0678661139434
SKW-15,SKW-15,2025-07-31 02:09:00,28.8,51.0,714.399999999762,2430.09999999942,217.799999996,277.399999994,0.00713801347,977.3668857666113
SKW-15,SKW-15,2025-07-31 02:10:00,28.7,51.0,711.200000000397,2429.40000000037,217.799999996,277.800000008,0.00713801347,984.6254490288247
SKW-15,SKW-15,2025-07-31 02:11:00,28.8,51.0,710.800000000113,2427.99999999938,217.700000006,278.6,0.00611829726,975.6780821169092
SKW-15,SKW-15,2025-07-31 02:12:00,28.7,51.0,711.000000000255,2428.19999999952,217.700000006,280.000000004,0.00815772968,981.271854894357
SKW-15,SKW-15,2025-07-31 02:13:00,27.6,51.0,712.199999999654,2428.29999999959,217.599999998,280.599999998,0.00713801347,2380.1178487331294
SKW-15,SKW-15,2025-07-31 02:14:00,25.2,51.0,712.90000000015,2428.59999999981,217.599999998,280.900000004,0.00611829726,2380.0821977316514
SKW-15,SKW-15,2025-07-31 02:15:00,24.6,51.0,714.09999999955,2428.79999999995,217.700000006,280.900000004,0.00611829726,2380.069149712617
SKW-15,SKW-15,2025-07-31 02:16:00,24.2,51.0,715.600000000612,2428.49999999974,217.700000006,278.6,0.00815772968,2380.05774838876
SKW-15,SKW-15,2025-07-31 02:17:00,25.7,51.0,715.999999999445,2428.69999999988,217.700000006,278.099999996,0.00917744589,2380.0900069027093
SKW-15,SKW-15,2025-07-31 02:18:00,27.6,51.0,715.700000000683,2428.09999999945,217.799999996,276.699999992,0.00815772968,2380.1166587097405
SKW-15,SKW-15,2025-07-31 02:19:00,28.7,51.0,714.19999999962,2427.20000000027,217.900000004,275.9,0.00713801347,987.4484731541919
SKW-15,SKW-15,2025-07-31 02:20:00,28.8,51.0,712.299999999725,2427.10000000019,217.799999996,277.399999994,0.00917744589,977.4261449736733
SKW-15,SKW-15,2025-07-31 02:21:00,28.9,51.0,709.500000000643,2429.3000000003,217.700000006,277.800000008,0.00611829726,969.2358132606308
SKW-15,SKW-15,2025-07-31 02:22:00,28.8,51.0,709.000000000289,2431.00000000006,217.700000006,278.6,0.00509858105,975.744912016506
SKW-15,SKW-15,2025-07-31 02:23:00,28.8,51.0,709.799999999405,2434.00000000073,217.599999998,278.900000006,0.00611829726,975.2690001613958
SKW-15,SKW-15,2025-07-31 02:24:00,28.5,51.0,711.500000000609,2435.70000000048,217.500000008,279.600000008,0.00713801347,997.5238606898857
SKW-15,SKW-15,2025-07-31 02:25:00,28.3,51.0,713.100000000292,2436.99999999995,217.500000008,281.499999998,0.00611829726,1010.3598196756188
SKW-15,SKW-15,2025-07-31 02:26:00,26.4,51.0,713.899999999408,2438.00000000066,217.500000008,281.800000004,0.00713801347,2380.1026914432887
SKW-15,SKW-15,2025-07-31 02:27:00,28.0,51.0,714.499999999833,2436.09999999932,217.500000008,281.199999992,0.00713801347,1707.3979769431503
SKW-15,SKW-15,2025-07-31 02:28:00,28.5,51.0,713.999999999479,2434.19999999942,217.599999998,280.299999992,0.00509858105,996.385404817111
SKW-15,SKW-15,2025-07-31 02:29:00,28.5,51.0,711.500000000609,2433.20000000016,217.500000008,280.4,0.00611829726,996.2899086753499
SKW-15,SKW-15,2025-07-31 02:30:00,28.0,51.0,711.400000000538,2432.69999999981,217.500000008,280.099999994,0.00509858105,2380.1221708649605
SKW-15,SKW-15,2025-07-31 02:31:00,25.7,51.0,712.800000000079,2432.19999999946,217.500000008,280.599999998,0.00611829726,2380.0913524666676
SKW-15,SKW-15,2025-07-31 02:32:00,24.7,51.0,713.200000000362,2431.90000000069,217.599999998,280.900000004,0.00713801347,2380.071604476345
SKW-15,SKW-15,2025-07-31 02:33:00,24.6,51.0,714.299999999691,2430.39999999963,217.599999998,279.5,0.00713801347,2380.0685059202374
SKW-15,SKW-15,2025-07-31 02:34:00,25.4,51.0,715.700000000683,2428.69999999988,217.700000006,278.6,0.0101971621,2380.0847194865937
SKW-15,SKW-15,2025-07-31 02:35:00,28.2,51.0,715.500000000541,2426.19999999956,217.799999996,276.900000008,0.00917744589,1025.5899224141815
SKW-15,SKW-15,2025-07-31 02:36:00,28.7,51.0,713.999999999479,2421.79999999934,217.799999996,276.900000008,0.00713801347,985.92641035291
SKW-15,SKW-15,2025-07-31 02:37:00,28.7,51.0,712.399999999796,2421.00000000023,217.799999996,278.000000006,0.00611829726,984.2887503160407
SKW-15,SKW-15,2025-07-31 02:38:00,28.8,51.0,709.899999999476,2421.89999999941,217.700000006,279.100000004,0.00713801347,974.943936515254
SKW-15,SKW-15,2025-07-31 02:39:00,28.4,51.0,711.000000000255,2424.29999999966,217.700000006,278.999999996,0.00917744589,1006.339785221697
SKW-15,SKW-15,2025-07-31 02:40:00,25.4,51.0,712.299999999725,2427.00000000012,217.700000006,279.899999996,0.00815772968,2380.085647292924
SKW-15,SKW-15,2025-07-31 02:41:00,24.7,51.0,713.700000000717,2428.90000000002,217.700000006,279.100000004,0.00815772968,2380.070652284
SKW-15,SKW-15,2025-07-31 02:42:00,24.6,51.0,714.299999999691,2429.40000000037,217.700000006,278.700000008,0.00917744589,2380.0680335678326
SKW-15,SKW-15,2025-07-31 02:43:00,24.6,51.0,715.300000000399,2430.29999999956,217.799999996,277.300000004,0.0101971621,2380.067149632448
SKW-15,SKW-15,2025-07-31 02:44:00,24.5,51.0,715.899999999374,2430.4999999997,217.799999996,276.499999994,0.00917744589,2380.0642678241506
SKW-15,SKW-15,2025-07-31 02:45:00,27.6,51.0,715.300000000399,2428.29999999959,217.900000004,275.500000004,0.00713801347,2380.11640095976
SKW-15,SKW-15,2025-07-31 02:46:00,28.8,51.0,713.200000000362,2422.90000000012,217.900000004,275.399999996,0.00815772968,980.4442540687571
SKW-15,SKW-15,2025-07-31 02:47:00,28.9,51.0,711.999999999513,2422.09999999955,217.900000004,276.200000006,0.00815772968,971.526108399442
SKW-15,SKW-15,2025-07-31 02:48:00,28.9,51.0,709.600000000714,2421.1000000003,217.799999996,277.599999992,0.00611829726,969.5205847695044
SKW-15,SKW-15,2025-07-31 02:49:00,28.8,51.0,709.999999999547,2421.50000000058,217.799999996,278.700000008,0.00815772968,975.5302535159942
SKW-15,SKW-15,2025-07-31 02:50:00,28.6,51.0,711.500000000609,2422.59999999991,217.700000006,279.300000002,0.00611829726,990.1313291632698
SKW-15,SKW-15,2025-07-31 02:51:00,27.3,51.0,712.299999999725,2423.40000000047,217.700000006,279.899999996,0.00509858105,2380.1141899174995
SKW-15,SKW-15,2025-07-31 02:52:00,25.7,51.0,713.300000000433,2424.90000000009,217.700000006,280.099999994,0.00815772968,2380.0910125949285
SKW-15,SKW-15,2025-07-31 02:53:00,26.1,51.0,714.399999999762,2425.89999999934,217.700000006,280.000000004,0.00713801347,2380.097496321542
SKW-15,SKW-15,2025-07-31 02:54:00,28.1,51.0,714.800000000045,2424.90000000009,217.799999996,278.999999996,0.00815772968,1030.336126842588
SKW-15,SKW-15,2025-07-31 02:55:00,28.5,51.0,713.000000000221,2423.99999999945,217.799999996,278.499999992,0.00713801347,999.1751490231138
SKW-15,SKW-15,2025-07-31 02:56:00,28.8,51.0,711.6999999993,2425.30000000037,217.799999996,279.699999998,0.00611829726,973.9627165145325
SKW-15,SKW-15,2025-07-31 02:57:00,28.8,51.0,710.099999999618,2427.70000000062,217.700000006,279.5,0.00611829726,974.3352269621465
SKW-15,SKW-15,2025-07-31 02:58:00,28.7,51.0,710.199999999688,2429.90000000073,217.599999998,280.099999994,0.00713801347,981.1599512974657
SKW-15,SKW-15,2025-07-31 02:59:00,28.4,51.0,710.800000000113,2431.80000000062,217.599999998,280.599999998,0.00611829726,1003.8656339073787
SKW-15,SKW-15,2025-07-31 03:00:00,27.3,51.0,712.099999999583,2433.20000000016,217.500000008,281.199999992,0.00713801347,2380.114542445474
SKW-15,SKW-15,2025-07-31 03:01:00,24.8,51.0,712.800000000079,2433.90000000066,217.599999998,280.900000004,0.00713801347,2380.07388682411
SKW-15,SKW-15,2025-07-31 03:02:00,24.2,51.0,713.799999999337,2434.49999999963,217.599999998,280.700000006,0.00917744589,2380.059181996274
SKW-15,SKW-15,2025-07-31 03:03:00,25.8,51.0,715.000000000187,2433.4000000003,217.599999998,279.199999994,0.00713801347,2380.0922983827218
SKW-15,SKW-15,2025-07-31 03:04:00,22.5,51.0,715.300000000399,2431.99999999931,217.700000006,277.7,0.00611829726,2379.995158877211
SKW-15,SKW-15,2025-07-31 03:05:00,22.8,51.0,715.200000000329,2431.10000000013,217.799999996,276.499999994,0.00713801347,2380.0080580850827
SKW-15,SKW-15,2025-07-31 03:06:00,28.0,51.0,714.900000000116,2428.19999999952,217.900000004,273.700000004,0.00815772968,2380.0249702290394
SKW-15,SKW-15,2025-07-31 03:07:00,29.1,51.0,713.400000000504,2422.2999999997,217.999999994,273.900000002,0.00713801347,959.4097365945508
SKW-15,SKW-15,2025-07-31 03:08:00,29.1,51.0,711.100000000326,2421.1000000003,217.999999994,276.099999998,0.00611829726,956.3928718637973
SKW-15,SKW-15,2025-07-31 03:09:00,28.8,51.0,709.10000000036,2422.2999999997,217.799999996,277.800000008,0.00713801347,976.9342141533659
